judul_berita,url_berita,tanggal_berita,source_domain,artikel_berita,status,error,is_empty
"5 Pebulu Tangkis Supercantik Thailand, Nomor 1 Sampai Bikin Kento Momota Kepincut!",https://sports.okezone.com/read/2025/09/25/40/3172509/5-pebulu-tangkis-supercantik-thailand-nomor-1-sampai-bikin-kento-momota-kepincut,"Netting | Jum'at, 26 September 2025 04:05 WIB 5 Pebulu Tangkis Supercantik Thailand, Nomor 1 Sampai Bikin Kento Momota Kepincut!",sports.okezone.com,"Pitchamon Opatniputh punya paras cantik jelita. (Foto: Instagram/@pinkkk_opat)
LIMA pebulu tangkis supercantik Thailand menarik diulas. Salah satunya bahkan sampai bikin raja bulu tangkis, Kento Momota, kepincut.
Thailand memang punya banyak talenta berbakat di dunia bulu tangkis. Tak hanya berbakat, sederet pebulu tangkis dari Negeri Gajah Putih -julukan Thailand- ini juga dikenal punya wajah yang cantik nan menawan. Tak ayal, penampilan mereka selalu dinantikan para penggemar.
Bahkan, bukan hanya penggemar yang kepincut wajah menawan mereka. Beberapa pebulu tangkis top dunia juga akui kecantikan pebulu tangkis Thailand. Lantas, siapa saja mereka?
Berikut 5 Pebulu Tangkis Supercantik Thailand:
Salah satu pebulu tangkis supercantik Thailand adalah Ratchanok Intanon. Dia andalan di sektor tunggal putri.
Ratchanok Intanon pernah disebut bocah ajaib. Sebab, di usianya yang masih muda kala itu, Intanon sukses sabet gelar juara dunia hingga pernah menduduki peringkat 1 dunia.
Kecantikan Ratchanok Intanon tak perlu diragukan lagi. Senyum manisnya bahkan membuat Kento Momota kepincut.
Kemudian, ada Pitchamon Opatniputh. Pemain muda ini juga mentas di sektor sama seperti Intanon, yakni di tunggal putri.
Pitchamon Opatniputh yang baru berusia 18 tahun ini juga sukses besar. Dia sukses merebut gelar juara dunia junior pada 2023. Dia juga membantu tim bulu tangkis Thailand meraih medali emas di SEA Games 2021 dan 2023.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita Sport lainnya
Terpopuler",ok_trafilatura,,False
Shayne Pattynama dan Sandy Walsh Kompak Absen Perkuat Buriram United,https://www.tribunnews.com/superskor/7733123/shayne-pattynama-dan-sandy-walsh-kompak-absen-perkuat-buriram-united,2025-09-24T21:07:00+07:00,www.tribunnews.com,"TRIBUNNEWS.COM - Dua pemain abroad Timnas Indonesia, Shayne Pattynama dan Sandy Walsh , kompak absen memperkuat Buriram United pada matchday kedua ASEAN Club Championship (ACC) 2025/2026.
Dua nama pemain Timnas Indonesia itu tidak terdaftar dalam skuad Buriram saat menghadapi BG Pathum dalam laga yang telah dilangsungkan di True BG Stadium, Rabu (24/9/2025) malam WIB.
Laga BG Pathum vs Buriram United sendiri berakhir dengan skor sama kuat 2-2.
Hasil pertandingan tersebut menempatkan BG Pathum berada di posisi teratas klasemen grup A dengan perolehan 4 poin.
Sebaliknya Buriram menempati posisi 4 klasemen dengan koleksi dua angka.
Dicoretnya Shayne Pattynama dan Sandy Walsh dari skuad Buriram United merupakan hal yang bisa dimengerti.
Pasalnya, tim berjuluk Kastil Guntur membutuhkan rotasi pemain untuk menghadapi jadwal padat yang mereka jalani.
Setelah pertandingan hari ini, Buriram akan kembali menjalani lanjutan pertandingan Liga Pro Thailand, Sabtu (27/9/2025).
Tim peringkat pertama Liga Pro Thailand akan melakukan lawatan ke markas Ayutthaya United.
Lantas, hanya berselang tiga hari, Buriram mesti terbang ke Korea Selatan untuk melakoni matchday kedua AFC Champions League Elite, Selasa (30/9/2025).
Tim yang diperkuat Shayne Pattynama dan Sandy Walsh akan menghadapi tuan rumah FC Seoul di Stadion Piala Dunia, Seoul.
Dengan jadwal yang sangat padat, Buriram wajar melakukan rotasi pemain pada laga ASEAN Club Championship .
Selain kedua pemain Timnas Indonesia, pelatih Buriram, Osmar Loss, turut mencoret Neil Etheridge, Supachai Chaided, hingga Ilhan Fandi.
Adapun sebelum laga, Osmar Loss juga telah mengutarakan keinginannya untuk melakukan rotasi pemain Buriram United .
""Buriram memiliki pemain yang mumpuni, tetapi saya belum memastikan siapa yang tampil untuk besok,"" ucap Osmar Loss saat jumpa pers sebelum pertandingan, dilansi Instagram Buriram, Rabu (23/9/2025).",ok_site_specific,,False
"Nah Loh, Harga Rokok Tahun Depan Bisa Sentuh Rp 40 Ribu",https://finance.detik.com/foto-bisnis/d-5854517/nah-loh-harga-rokok-tahun-depan-bisa-sentuh-rp-40-ribu,2021-12-14T16:00:18+07:00,finance.detik.com,"Jakarta - Menteri Keuangan Sri Mulyani memutuskan untuk menaikkan cukai hasil tembakau alias rokok di tahun 2022. Cukai ditetapkan naik rata-rata 12%.
Foto Bisnis
Nah Loh, Harga Rokok Tahun Depan Bisa Sentuh Rp 40 Ribu
Selasa, 14 Des 2021 16:00 WIB
Nah Loh, Harga Rokok Tahun Depan Bisa Sentuh Rp 40 Ribu
Selasa, 14 Des 2021 16:00 WIB
Jakarta - Menteri Keuangan Sri Mulyani memutuskan untuk menaikkan cukai hasil tembakau alias rokok di tahun 2022. Cukai ditetapkan naik rata-rata 12%.
Berita Terkait
Berita detikcom Lainnya
detikFinance",ok_trafilatura,,False
Potret Menkeu Sri Mulyani ke Sekolah Rakyat: Main Badminton-Jadi Dirigen,https://www.detik.com/edu/foto/d-8052823/potret-menkeu-sri-mulyani-ke-sekolah-rakyat-main-badminton-jadi-dirigen,2025-08-09T14:15:14+07:00,www.detik.com,"Jakarta - Menteri Keuangan (Menkeu) Sri Mulyani mengunjungi Sekolah Rakyat Menengah 10 Jakarta di Margaguna, Jakarta Selatan. Main badminton hingga jadi dirigen.
Foto Edu
Potret Menkeu Sri Mulyani ke Sekolah Rakyat: Main Badminton-Jadi Dirigen
Sabtu, 09 Agu 2025 14:15 WIB",ok_trafilatura,,False
Daftar Lengkap 7 Pimpinan Kepala Badan DPR RI 2024-2029 Nasional • 11 bulan yang lalu,https://www.cnnindonesia.com/nasional/20241023131147-32-1158734/daftar-lengkap-7-pimpinan-kepala-badan-dpr-ri-2024-2029,2024-10-23T13:27:33+07:00,www.cnnindonesia.com,"Jakarta, CNN Indonesia --
DPR RI telah menetapkan semua pimpinan serta keanggotaan alat kelengkapan dewan (AKD) yang terdiri dari 13 komisi dan tujuh badan untuk periode 2024-2029 usai Paripurna kelima masa sidang I yang digelar pada Selasa (21/10).
Wakil Ketua DPR, Cucun Ahmad Syamsurijal pada kesempatan itu sekaligus mengungkap Badan Aspirasi yang menjadi badan baru untuk periode ini.
""Kita sudah menetapkan pimpinan AKD untuk komisi dan badan-badan di DPR. Termasuk Badan Aspirasi Masyarakat yang dibentuk guna memaksimalkan peran DPR dalam menampung aspirasi rakyat,"" kata Cucun dalam keterangannya, Rabu (22/10).
SCROLL TO CONTINUE WITH CONTENT
Setalah menetapkan pimpinan untuk 13 komisi, bertambah dua dari periode sebelumnya, pimpinan DPR juga telah resmi menyerahkan palu sidang untuk tujuh pimpinan badan. Menurut Cucun, setelah pimpinan dan anggota dari AKD resmi diterapkan, DPR akan mulai bekerja aktif.
""Dengan terbentuknya AKD ini, artinya DPR sudah akan aktif bekerja dalam menjalankan fungsi legislasi, anggaran, dan pengawasan,"" terangnya.
Berikut daftar pimpinan 7 Badan DPR:
Badan Anggaran (Banggar)
Ketua: Said Abdullah (F-PDIP)
Wakil Ketua:
Muhidin Mohamad Said (F-Golkar)
Wihadi Wiyanto (F-Gerindra)
Syarif Abdullah Alkadrie (F-Nasdem)
Jazilul Fawaid (F-PKB)
Badan Legislasi (Baleg)
Ketua: Bob Hasan (F-Gerindra)
Wakil ketua:
Sturman Panjaitan (F-PDIP)
Ahmad Doli Kurnia (F-Golkar)
Martin Manurung (F-Nasdem)
Iman Sukri (F-PKB)
Badan Akuntabilitas Keuangan Negara
Ketua : Andreas Eddy Susetyo (F-PDIP)
Wakil Ketua :
Andi Achmad Dara (F-Golkar)
Endipat Wijaya (F-Gerindra)
Idris Salim Aljufri (F-PKS)
Herman Khaeron (F-Demokrat)
Badan Aspirasi Masyarakat
Ketua : Netty Prasetiyani (F-PKS)
Wakil Ketua:
Adian napitupulu (F-PDIP)
Agun Gunandjar Sudarsa (F-Golkar)
Taufiq R Abdullah (F-PKB)
Cellica Nurrachadiana (F-Demokrat)
Mahkamah Kehormatan Dewan (MKD)
Ketua: Nazarudin Dek Gam (F-PAN)
Wakil Ketua:
TB. Hasanudin (F-PDIP)
Agung Widyantoro (F-Golkar)
R.H. Imron Amin (F-Gerindra)
Habib Aboe Bakar Alhabsyi (F-PKS)
Badan Urusan Rumah Tangga
Ketua: Rizki Aulia Rahman Natakusumah (F-Demokrat)
Wakil Ketua:
Indah Kurnia (F-PDIP)
Ilham Pangestu (F-Golkar)
Novita Wijayanti (F-Gerindra)
Desy Ratnasari (F-PAN)
Badan Kerjasama Antar Parlemen
Ketua: Mardani Ali Sera (F-PKS)
Wakil Ketua:
Irine Yusiana Roba Putri (F-PDIP)
Ravindra Airlangga (F-Golkar)
Muhammad Husein Fadlulloh (F-Gerindra)
Bramantyo Suwondo (F-Demokrat)
(thr/dal)
[Gambas:Video CNN]",ok_trafilatura,,False
02:45 VIDEO: Menkeu Yakin Injeksi Rp200 T Dorong Penerimaan Pajak TV • 1 minggu yang lalu,https://www.cnnindonesia.com/tv/20250918091739-400-1274941/video-menkeu-yakin-injeksi-rp200-t-dorong-penerimaan-pajak,2025-09-18T09:20:13+07:00,www.cnnindonesia.com,"CNN Indonesia TV | CNN Indonesia
Kamis, 18 Sep 2025 09:20 WIB
Jakarta, CNN Indonesia --
Menteri Keuangan Purbaya Yudhi Sadewa berharap injeksi dana Rp200 triliun otomatis bisa mengerek penerimaan pajak. Menurut Purbaya, setiap kenaikan pertumbuhan ekonomi 0,5 persen dapat mendorong penerimaan pajak sekitar Rp100 triliun.
TOPIK TERKAIT
VIDEO TERKAIT
VIDEO TERBARU
TITLE",ok_trafilatura,,False
"Serapan Anggaran Rendah, Purbaya Minta Bos BGN Jumpa Pers Tiap Bulan Ekonomi • 2 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250910180046-532-1272257/serapan-anggaran-rendah-purbaya-minta-bos-bgn-jumpa-pers-tiap-bulan,2025-09-10T20:20:40+07:00,www.cnnindonesia.com,"CNN Indonesia
Rabu, 10 Sep 2025 20:20 WIB
Jakarta, CNN Indonesia --
Menteri Keuangan Purbaya Yudhi Sadewa akan meminta Kepala Badan Gizi Nasional (BGN) Dadan Hindayana memberi penjelasan ke publik jika realisasi anggaran makan bergizi gratis (MBG) jelek.
Purbaya mengakui ada sejumlah pihak yang menyebut serapan anggaran MBG rendah. Setelah mengecek, Purbaya menilai sebenarnya serapan anggaran program tersebut baik.
""Saya bilang begini, 'Ya sudah, nanti sebulan sekali kita akan jumpa pers dengan kepala MBG (Kepala BGN Dadan Hindayana). Nanti kalau penyerapannya jelek, dia suruh jelasin ke publik, saya di sebelahnya,',"" kata Purbaya dalam Rapat Kerja (Raker) dengan Komisi XI DPR RI di Jakarta Pusat, Rabu (10/9).
Purbaya mengatakan tak hanya MBG yang akan ia pantau. Ia berjanji memonitor program-program lain yang berjalan lambat. Ia berkata hanya butuh waktu untuk melihat lebih rinci terkait permasalahan yang ada.
Ia menyatakan siap mengirim tim khusus untuk mempercepat jalannya program pemerintah. Tim tersebut bakal membantu menyusun program kerja hingga melakukan pengajuan anggaran.
""Kalau mereka enggak bisa menyusun anggaran atau program kerja, pengajuan anggarannya, kami akan kirim orang ke sana supaya jalannya cepat. Kita akan monitor on regular basis,"" ucapnya.
""Kalau lihat anggaran (APBN) kan sama dari tahun ke tahun, toh enggak ada dampaknya, 5 persen-5 persen saja (pertumbuhan ekonomi) karena penyerapannya enggak dimonitor,"" jelas Purbaya.
Sebelumnya, Presiden Prabowo Subianto menggelar program Makan Bergizi Gratis (MBG). Program ini dilaksanakan untuk memperbaiki gizi 82,9 juta anak dan ibu hamil.
Per awal September 2025, BGN mencatat serapan anggaran program ini Rp13,2 triliun dengan jumlah penerima manfaat 22 juta orang. Angka ini setara 18,6 persen dari pagu awal MBG Rp71 triliun.
Prabowo akan melanjutkan MBG tahun depan. Ia telah menambah anggaran MBG hingga Rp335 triliun di RAPBN 2026.
Mengacu Buku II Nota Keuangan beserta RAPBN 2026, kementerian/lembaga (K/L) pemilik anggaran terbesar di 2026 adalah Badan Gizi Nasional yang berhak mengantongi Rp268 triliun. Disusul Kementerian Pertahanan (Kemenhan) senilai Rp185 triliun dan Kepolisian RI (Polri) Rp145,7 triliun.
(skt/dhf) TOPIK TERKAIT
ARTIKEL
TERKAIT
TERKAIT
LAINNYA DI DETIKNETWORK",ok_trafilatura,,False
"01:59 VIDEO: Purbaya: Dirut Bank Himbara Pusing, Saya Suruh Mereka Mikir TV • 1 minggu yang lalu",https://www.cnnindonesia.com/tv/20250916111325-400-1274175/video-purbaya-dirut-bank-himbara-pusing-saya-suruh-mereka-mikir,2025-09-16T11:15:45+07:00,www.cnnindonesia.com,"CNN Indonesia TV | CNN Indonesia
Selasa, 16 Sep 2025 11:15 WIB
Jakarta, CNN Indonesia --
Menko Bidang Perekonomian Airlangga Hartarto bersama Menteri Keuangan Purbaya Yudhi Sadewa memaparkan usulan paket ekonomi dengan penyerapan likuiditas sebesar Rp200 triliun. Dana tersebut telah disalurkan ke sejumlah bank milik negara (Himbara) untuk memperkuat pembiayaan nasional.
VIDEO TERKAIT
VIDEO TERBARU
TITLE",ok_trafilatura,,False
"INFOGRAFIS: 8 Prioritas Prabowo di 2026 yang Sedot APBN Rp3.768,5 T Ekonomi • 1 bulan yang lalu",https://www.cnnindonesia.com/ekonomi/20250819173330-535-1264123/infografis-8-prioritas-prabowo-di-2026-yang-sedot-apbn-rp37685-t,2025-08-19T20:00:59+07:00,www.cnnindonesia.com,"CNN Indonesia
Selasa, 19 Agu 2025 20:00 WIB
Jakarta, CNN Indonesia --
(dhf/aly)
Presiden Prabowo Subianto mengumumkan delapan agenda prioritas yang tertuang dalam Anggaran Penerimaan dan Belanja Negara (APBN) 2026.
Total anggaran belanja di APBN 2026 Rp3.786,5 triliun.
Prioritas Prabowo meliputi ketahanan pangan Rp164,4 triliun hingga Makan Bergizi Gratis Rp335 triliun.
(dhf/aly)
TOPIK TERKAIT
ARTIKEL
TERKAIT
TERKAIT
LAINNYA DI DETIKNETWORK",ok_trafilatura,,False
Purbaya Ancam Sikat Oknum Bea Cukai Terlibat Peredaran Rokok Ilegal Ekonomi • 3 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922153320-532-1276410/purbaya-ancam-sikat-oknum-bea-cukai-terlibat-peredaran-rokok-ilegal,2025-09-22T16:28:44+07:00,www.cnnindonesia.com,"CNN Indonesia
Senin, 22 Sep 2025 16:28 WIB
Jakarta, CNN Indonesia --
Menteri Keuangan Purbaya Yudhi Sadewa berjanji akan membereskan peredaran rokok ilegal yang menghambat pendapatan negara melalui cukai.
Purbaya menyatakan tidak segan menindak orang-orang yang terlibat. Ia pun tak menutup kemungkinan menindak anak buahnya sendiri bila terlibat.
""Yang terlibat kita akan sikat, termasuk kalau ada yang terlibat dari Bea Cukai dan Departemen Keuangan. Saya harap dengan itu nanti tiga bulan ke depan sudah hilang,"" ujar Purbaya pada jumpa pers APBN Kita September 2025 di Kantor Kementerian Keuangan, Jakarta, Senin (22/9).
Purbaya mengaku sudah mengundang sejumlah perwakilan marketplace. Ia meminta para penyedia platform perdagangan online untuk melarang penjualan rokok ilegal dan barang palsu lainnya.
Ia juga akan menugaskan penindakan terhadap pihak-pihak yang masih menjual rokok ilegal. Selain menekan pelanggaran hukum, Purbaya berharap kebijakan ini bisa menekan konsumsi rokok ilegal.
""Kan sudah ke-detect siapa-siapa aja yang jual, akan kita mulai tangkepin, jadi yang masih mau jual harus berhenti,"" ujarnya.
Selain itu, Purbaya akan menugaskan Dirjen Bea Cukai mengecek secara acak orang yang masuk lewat jalur hijau di bandara. Ia berkata selama ini jalur itu tak dicek, tetapi ada kemungkinan disalahgunakan pengedar rokok ilegal.
""Mungkin dalam waktu dekat kita akan dapat banyak orang (pengedar rokok ilegal) di situ,"" ujar Purbaya.
Ditjen Bea dan Cukai Kemenkeu mengamankan 752 juta batang rokok ilegal selama 2024. Rokok-rokok itu merupakan hasil dari 22 ribu penindakan sepanjang tahun lalu.
Ditjen Bea dan Cukai melihat potensi gangguan terhadap industri rokok akibat kemunculan rokok ilegal.
Dirjen Bea Cuka Djaka Budhi Utama menyampaikan hal itu saat ditanya tentang maraknya rokok ilegal. Fenomena ini terjadi dan berbuntut lesunya industri tembakau dalam negeri.
""Insyaallah saya akan melakukan membentuk satgas, satgas pencegahan rokok ilegal dan cukai rokok,"" ujar Djaka pada konferensi pers APBN KITA Juni 2025 di Kantor Kementerian Keuangan, Jakarta, Selasa (17/6).
(dhf/sfr) TOPIK TERKAIT
ARTIKEL
TERKAIT
TERKAIT
LAINNYA DI DETIKNETWORK",ok_trafilatura,,False
Sarwendah Batasi Hubungannya dengan Giorgio Antonio sebagai Teman kerja,https://www.tribunnews.com/seleb/7733141/sarwendah-batasi-hubungannya-dengan-giorgio-antonio-sebagai-teman-kerja,2025-09-24T21:44:00+07:00,www.tribunnews.com,"TRIBUNNEWS.COM, JAKARTA - Setelah bercerai dari Ruben Onsu , hubungan Sarwendah dengan Giorgio Antonio kerap ditanyakan publik.
Bukan tanpa alasan, chemistry antara Sarwendah dan Giorgio kerap membuat keduanya dijodoh-jodohkan oleh netizen.
Kebersamaan mereka bahkan diduga lebih dari sekadar rekan kerja.
Namun hingga saat ini Sarwendah masih membantah anggapan tersebut.
""Nggak, teman kerja,"" kata Sarwendah dikutip dari acara FYP, Rabu (24/9/2025).
Terkait panggilan ""sayang"" saat live bersama, Sarwendah menjelaskan sebutan itu ia tujukan untuk penonton, bukan untuk Giorgio.
Ia pun mengaku heran mengapa kedekatannya dengan Giorgio selalu jadi sorotan.
Tak hanya itu, Sarwendah juga membantah memiliki hubungan asmara dengan Giorgio.
""Enggak ada (sudah dilamar), teman kerja. Gak tahu, gue juga bingung,"" ujarnya.
Sarwendah menegaskan dirinya hanya sebatas partner kerja dan live dengan Giorgio Antonio .
Ia juga membantah isu foto yang memperlihatkan dirinya dan Giorgio berkunjung ke toko furnitur bersama.
""Waktu itu emang lagi syuting ya sambil lihat. Jadi gini, kebetulan aku syuting di situ, udah kayak gitu pas udah selesai aku jadi lihat-lihat furnitur buat di rumah. Ini syutingnya bareng, di tempat furnitur,"" jelas Sarwendah .
Sarwendah mengaku memang sering bekerja bersama Giorgio.
(Tribunnews.com/ M Alivio Mubarak Junior)",ok_site_specific,,False
Putri Sulung Mpok Alpa Gantikan Posisi Ibu untuk Adik-adiknya,https://celebrity.okezone.com/read/2025/09/26/33/3172532/putri-sulung-mpok-alpa-gantikan-posisi-ibu-untuk-adik-adiknya,"Hot Gossip | Jum'at, 26 September 2025 05:53 WIB Putri Sulung Mpok Alpa Gantikan Posisi Ibu untuk Adik-adiknya",celebrity.okezone.com,"Mpok Alpa
JAKARTA - Anak sulung almarhumah Nina Carolina alias Mpok Alpa, Sherly, turut membantu keluarga untuk mengasuh ketiga adiknya yang masih kecil.
Sherly menjelaskan bahwa adiknya hingga kini masih sering rewel setelah kepergian sang bunda, terutama si kembar Raffi Ahmad Darmadina dan Raffa Ahmad Darmadina.
Remaja belasan tahun itu bahkan merasa tengah menggantikan perannya sebagai ibu untuk sang adik.
""Iya, kadang adik-adik tuh suka rewel kan di rumah, jadi kadang sama aku jadi kadang mungkin merasa aku sekarang Mama gitu, gantiin Mama,"" kata Sherly di kawasan Tendean, Mampang, Jakarta Selatan.
Sherly sendiri masih menyimpan sejumlah barang milik almarhumah ibunya sebagai kenang-kenangan.
""Paling kayak baju, tas, gitu,"" ucap dia.
Dalam kesempatan yang sama, Aji Darmaji selaku suami Mpok Alpa juga menjelaskan persiapan keluarga menjelang 40 hari meninggalnya sang komedian.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita celebrity lainnya
Terpopuler",ok_trafilatura,,False
Polisi Kesulitan Identifikasi Pelaku Penganiayaan Karyawan Zaskia Adya Mecca: Motor Tanpa Pelat,https://www.tribunnews.com/metropolitan/7733125/polisi-kesulitan-identifikasi-pelaku-penganiayaan-karyawan-zaskia-adya-mecca-motor-tanpa-pelat,2025-09-24T21:15:00+07:00,www.tribunnews.com,"TRIBUNNEWS.COM, JAKARTA – Polisi masih menyelidiki kasus penganiayaan yang menimpa Faisal, asisten rumah tangga (ART) artis Zaskia Adya Mecca , di Jalan Ampera Raya, Pasar Minggu , Jakarta Selatan .
Hingga kini, identitas pelaku belum terungkap.
Kapolsek Pasar Minggu , Kompol Anggiat Sinambela, mengatakan pihaknya sudah mengantongi sejumlah keterangan saksi dan rekaman CCTV di lokasi.
Namun, kendala muncul karena kendaraan yang digunakan pelaku tidak memakai pelat nomor.
""Pada saat kejadian, apa namanya, pelat nomor tidak memakai. Jadi masih kesulitan kita mendeteksinya,” kata Anggiat kepada wartawan, Rabu (24/9/2025).
Menurut Anggiat, sampai saat ini sudah ada tiga saksi yang diperiksa, termasuk korban Faisal.
Dua lainnya adalah warga sekitar yang melihat peristiwa keributan antarpengendara tersebut.
""Saksi yang sudah diambil keterangannya di Polsek Pasar Minggu itu ada tiga berikut korban yang melapor ya. Ada warga yang di sekitar tempat kejadian,"" ujarnya.
Ia menambahkan, polisi masih terus berupaya mencari saksi tambahan yang dapat memberikan informasi lebih jelas mengenai identitas pelaku.
""Warga sekitar kalau memang bisa memberikan keterangan, kiranya dia bisa kooperatif memberikan ke kami. Karena jamu ke lokasi itu, yang ada di sekitar itu hanya memberikan ‘iya pak ada keributan sesama pengendara sepeda motor’. Itu yang kami dapat di lokasi kejadian,” jelasnya.
Terkait kondisi korban, hasil visum medis resmi belum keluar.
Namun, polisi menyebut korban tidak mengalami luka berat sehingga bisa menjalankan aktivitas sehari-hari.
""Kalau luka yang berat enggak, hanya memar saja itu di tangan sama di kaki,"" ungkap polisi berpangkat melati satu itu.
Kronologis Kejadian
Kasus penganiayaan dialami ART artis Zaskia Adya Mecca , terjadi saat ia sedang mengantarkan anak majikannya, Kala, ke sekolah, Senin (22/9/2025) pagi.
Insiden itu terjadi di Jalan Ampera Raya, tepatnya di depan restoran Shabu Hachi, Kemang , Jakarta Selatan (Jaksel), sekitar pukul 07.15 WIB.",ok_site_specific,,False
"Jangan Stres, Ini yang Dilakukan Nikita Willy ketika Anak Susah Makan",https://www.tribunnews.com/seleb/7733143/jangan-stres-ini-yang-dilakukan-nikita-willy-ketika-anak-susah-makan,2025-09-24T21:55:00+07:00,www.tribunnews.com,"TRIBUNNEWS.COM, JAKARTA - Sebagai ibu, aktris Nikita Willy , juga mengalami momen ketika anaknya susah makan.
Menurutnya, orang tua perlu lebih tenang sebelum melabeli anak susah makan .
Ia meyakini ada sebab yang membuat anak melakukan gerakan tutup mulut atau GTM.
“Ketika anak enggak mau makan, pasti ada alasannya. Bisa jadi lagi tumbuh gigi, popok penuh, ngantuk, atau kurang tidur. Jadi kita harus cari tahu dulu penyebabnya, bukan langsung stres,” jelasnya, saat dijumpai di kawasan Senayan, Jakarta Pusat, Selasa (23/9/2025).
Namun demikian, sebagai seorang ibu dua anak, Nikita kerap kali diselimuti banyak masalah dalam merawat anak.
Ia kemudian membagikan cara sederhana untuk menciptakan momen bahagia di rumah bersama keluarga.
“Kayaknya menurut aku enggak usah ide yang gimana-gimana ya. Cuma, happiness comes from within. Jadi, caranya untuk menciptakan momen happy, kita sebagai ibu harus happy dulu,” ujar Nikita.
Ia mengungkapkan, rutinitas me time sederhana seperti ngemil dan berolahraga menjadi salah satu cara dirinya mengisi ulang energi.
“Kalau aku mungkin me time-nya dengan ngemil atau dengan olahraga. Jadi ketika aku sudah recharge, aku bisa menyebarkan aura positif dan kebahagiaan di rumah bersama anak-anak,” tuturnya.
Nikita juga menekankan pentingnya memanfaatkan waktu berkualitas bersama keluarga, terutama di akhir pekan.
Dalam kesempatan tersebut, Nikita juga resmi diumumkan sebagai brand ambassador Lemonilo.
Keputusan itu berangkat dari pengalaman pribadinya sebagai konsumen setia.
“Aku bisa yakinkan bahwa ini bisa jadi pilihan yang baik untuk camilan keluarga dan anak-anak,” beber Nikita.
Karena, selain rendah gula, camilan itu tanpa bahan pengawet, tanpa pemanis buatan, tanpa pewarna sintetis.
Menurut Co-CEO Lemonilo, Shinta Nurfauzia, Nikita Willy adalah sosok ibu muda yang  menginspirasi.
""Nikita Willy berani jujur menunjukkan struggle-nya sebagai ibu, tapi tetap menjaga semangat positif yang sejalan dengan inisiatif kami,” ujar dia.
(Tribunnews.com/ Fauzi Alamsyah)",ok_site_specific,,False
Wejangan Try Sutrisno ke Jenderal TNI: Jangan Lupakan Persatuan!,https://news.okezone.com/read/2025/09/26/337/3172526/wejangan-try-sutrisno-ke-jenderal-tni-jangan-lupakan-persatuan,2025-09-26T00:19:00+07:00,news.okezone.com,"Wejangan Try Sutrisno ke Jenderal TNI: Jangan Lupakan Persatuan!
JAKARTA - Tentara Nasional Indonesia (TNI) melaksanakan anjangsana ke kediaman mantan Panglima TNI Jenderal (Purn) Try Sutrisno di Jakarta Pusat. Hal ini dalam rangka memperingati HUT ke-80 TNI.
Try Sutrisno menyampaikan pesan penting agar TNI senantiasa menjaga soliditas dan kebersamaan dalam menjalankan tugas pengabdian kepada bangsa dan negara.
“Kita tidak boleh melupakan persatuan,” tegas Try Sutrisno, Kamis (25/9/2025).
Sementara itu, Laksda TNI Ari Hendrawan menyampaikan rasa hormat dan terima kasih atas kesempatan yang diberikan, serta berharap arahan dari para senior menjadi bekal bagi TNI dalam mengemban amanah di masa mendatang.
“Kami sangat mengharapkan arahan dari Bapak,” ujar Laksda TNI Ari Hendrawan
Kegiatan anjangsana berlangsung hangat, penuh kekeluargaan, serta menjadi sarana mempererat silaturahmi antara generasi penerus dengan para sesepuh TNI yang telah berjasa membesarkan institusi ini.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita news lainnya
Terpopuler",ok_trafilatura,,False
